ORF,plate,date,row,col,class,proba
YOR202W,3,11/19/11,16,7,0,1.00000,0.00000
YOR202W,3,11/19/11,16,8,0,1.00000,0.00000
YOR202W,3,11/19/11,16,9,0,1.00000,0.00000
YOR202W,3,11/19/11,16,10,0,1.00000,0.00000
YOR202W,3,11/19/11,16,11,0,1.00000,0.00000
YOR202W,3,11/19/11,16,12,0,1.00000,0.00000
YOR202W,3,11/19/11,16,13,1,0.00000,1.00000
YOR202W,3,11/19/11,16,14,0,1.00000,0.00000
YOR202W,3,11/19/11,16,15,0,1.00000,0.00000
YOR202W,3,11/19/11,16,16,0,1.00000,0.00000
YOR202W,3,11/19/11,16,17,0,1.00000,0.00000
YOR202W,3,11/19/11,16,18,0,1.00000,0.00000
YOR202W,3,11/19/11,16,19,0,1.00000,0.00000
YOR202W,3,11/19/11,16,21,0,1.00000,0.00000
YOR202W,3,11/19/11,16,22,0,1.00000,0.00000
YOR202W,3,11/19/11,16,23,0,1.00000,0.00000
YOR202W,3,11/19/11,16,24,0,1.00000,0.00000
YOR202W,4,11/29/11,1,1,0,1.00000,0.00000
YOR202W,4,11/29/11,1,2,0,1.00000,0.00000
YOR202W,4,11/29/11,1,4,0,1.00000,0.00000
YOR202W,4,11/29/11,1,5,0,1.00000,0.00000
YOR202W,4,11/29/11,1,6,0,1.00000,0.00000
YOR202W,4,11/29/11,1,8,0,1.00000,0.00000
YOR202W,4,11/29/11,1,10,0,1.00000,0.00000
YOR202W,4,11/29/11,1,11,0,1.00000,0.00000
YOR202W,4,11/29/11,1,12,0,1.00000,0.00000
YOR202W,4,11/29/11,1,13,0,1.00000,0.00000
YOR202W,4,11/29/11,1,14,0,1.00000,0.00000
YOR202W,4,11/29/11,1,15,0,1.00000,0.00000
YOR202W,4,11/29/11,1,16,0,1.00000,0.00000
YOR202W,4,11/29/11,1,17,0,1.00000,0.00000
YOR202W,4,11/29/11,1,18,1,0.00000,1.00000
YOR202W,4,11/29/11,1,20,0,1.00000,0.00000
YOR202W,4,11/29/11,1,21,0,1.00000,0.00000
YOR202W,4,11/29/11,1,22,0,1.00000,0.00000
YOR202W,4,11/29/11,1,23,0,1.00000,0.00000
YOR202W,4,11/29/11,1,24,0,1.00000,0.00000
YOR202W,4,11/29/11,2,1,0,1.00000,0.00000
YOR202W,4,11/29/11,2,24,1,0.00001,0.99999
YOR202W,4,11/29/11,3,24,0,1.00000,0.00000
YOR202W,4,11/29/11,4,1,0,1.00000,0.00000
YOR202W,4,11/29/11,4,24,1,0.00000,1.00000
YOR202W,4,11/29/11,5,1,1,0.00000,1.00000
YOR202W,4,11/29/11,5,24,1,0.00000,1.00000
YOR202W,4,11/29/11,6,1,0,1.00000,0.00000
YOR202W,4,11/29/11,6,24,0,1.00000,0.00000
YOR202W,4,11/29/11,7,1,1,0.00000,1.00000
YOR202W,4,11/29/11,7,24,0,1.00000,0.00000
YOR202W,4,11/29/11,8,1,0,1.00000,0.00000
YOR202W,4,11/29/11,8,24,1,0.00000,1.00000
YOR202W,4,11/29/11,9,24,0,1.00000,0.00000
YOR202W,4,11/29/11,10,1,0,1.00000,0.00000
YOR202W,4,11/29/11,10,24,0,1.00000,0.00000
YOR202W,4,11/29/11,11,1,0,1.00000,0.00000
YOR202W,4,11/29/11,11,24,0,1.00000,0.00000
YOR202W,4,11/29/11,12,1,0,1.00000,0.00000
YOR202W,4,11/29/11,12,24,1,0.00000,1.00000
YOR202W,4,11/29/11,13,24,1,0.00000,1.00000
YOR202W,4,11/29/11,14,1,0,1.00000,0.00000
YOR202W,4,11/29/11,14,24,1,0.00000,1.00000
YOR202W,4,11/29/11,15,1,0,1.00000,0.00000
YOR202W,4,11/29/11,15,24,0,1.00000,0.00000
YOR202W,4,11/29/11,16,3,0,1.00000,0.00000
YOR202W,4,11/29/11,16,4,0,1.00000,0.00000
YOR202W,4,11/29/11,16,5,1,0.00000,1.00000
YOR202W,4,11/29/11,16,6,0,1.00000,0.00000
YOR202W,4,11/29/11,16,8,0,1.00000,0.00000
YOR202W,4,11/29/11,16,9,0,1.00000,0.00000
YOR202W,4,11/29/11,16,10,1,0.00000,1.00000
YOR202W,4,11/29/11,16,11,0,1.00000,0.00000
YOR202W,4,11/29/11,16,12,1,0.00000,1.00000
YOR202W,4,11/29/11,16,13,0,1.00000,0.00000
YOR202W,4,11/29/11,16,14,0,1.00000,0.00000
YOR202W,4,11/29/11,16,15,0,1.00000,0.00000
YOR202W,4,11/29/11,16,16,0,1.00000,0.00000
YOR202W,4,11/29/11,16,17,0,1.00000,0.00000
YOR202W,4,11/29/11,16,18,0,1.00000,0.00000
YOR202W,4,11/29/11,16,19,0,1.00000,0.00000
YOR202W,4,11/29/11,16,20,1,0.00000,1.00000
YOR202W,4,11/29/11,16,21,0,1.00000,0.00000
YOR202W,4,11/29/11,16,22,1,0.00000,1.00000
YOR202W,4,11/29/11,16,23,0,1.00000,0.00000
YOR202W,4,11/29/11,16,24,0,1.00000,0.00000
YOR202W,5,11/30/11,1,1,0,1.00000,0.00000
YOR202W,5,11/30/11,1,2,0,1.00000,0.00000
YOR202W,5,11/30/11,1,3,0,1.00000,0.00000
YOR202W,5,11/30/11,1,4,0,1.00000,0.00000
YOR202W,5,11/30/11,1,5,0,1.00000,0.00000
YOR202W,5,11/30/11,1,6,0,1.00000,0.00000
YOR202W,5,11/30/11,1,7,0,1.00000,0.00000
YOR202W,5,11/30/11,1,8,0,1.00000,0.00000
YOR202W,5,11/30/11,1,9,1,0.00000,1.00000
YOR202W,5,11/30/11,1,10,0,1.00000,0.00000
YOR202W,5,11/30/11,1,11,0,1.00000,0.00000
YOR202W,5,11/30/11,1,12,0,1.00000,0.00000
YOR202W,5,11/30/11,1,13,0,0.99998,0.00002
YOR202W,5,11/30/11,1,14,0,1.00000,0.00000
YOR202W,5,11/30/11,1,15,0,1.00000,0.00000
YOR202W,5,11/30/11,1,16,0,1.00000,0.00000
YOR202W,5,11/30/11,1,17,0,1.00000,0.00000
YOR202W,5,11/30/11,1,18,0,1.00000,0.00000
YOR202W,5,11/30/11,1,19,0,1.00000,0.00000
YOR202W,5,11/30/11,1,20,0,1.00000,0.00000
YOR202W,5,11/30/11,1,21,1,0.00332,0.99668
YOR202W,5,11/30/11,1,22,0,1.00000,0.00000
YOR202W,5,11/30/11,1,23,0,1.00000,0.00000
YOR202W,5,11/30/11,1,24,0,1.00000,0.00000
YOR202W,5,11/30/11,2,1,1,0.00000,1.00000
YOR202W,5,11/30/11,2,24,0,1.00000,0.00000
YOR202W,5,11/30/11,3,1,0,1.00000,0.00000
YOR202W,5,11/30/11,3,24,0,1.00000,0.00000
YOR202W,5,11/30/11,4,1,1,0.00000,1.00000
YOR202W,5,11/30/11,4,24,0,1.00000,0.00000
YOR202W,5,11/30/11,5,1,0,1.00000,0.00000
YOR202W,5,11/30/11,5,24,0,1.00000,0.00000
YOR202W,5,11/30/11,6,1,0,1.00000,0.00000
YOR202W,5,11/30/11,6,24,0,1.00000,0.00000
YOR202W,5,11/30/11,7,1,0,1.00000,0.00000
YOR202W,5,11/30/11,7,24,0,1.00000,0.00000
YOR202W,5,11/30/11,8,1,0,1.00000,0.00000
YOR202W,5,11/30/11,8,24,0,1.00000,0.00000
YOR202W,5,11/30/11,9,1,0,1.00000,0.00000
YOR202W,5,11/30/11,9,24,1,0.07981,0.92019
YOR202W,5,11/30/11,10,24,0,1.00000,0.00000
YOR202W,5,11/30/11,11,1,0,1.00000,0.00000
YOR202W,5,11/30/11,11,24,0,1.00000,0.00000
YOR202W,5,11/30/11,12,24,0,1.00000,0.00000
YOR202W,5,11/30/11,13,1,0,1.00000,0.00000
YOR202W,5,11/30/11,13,24,0,1.00000,0.00000
YOR202W,5,11/30/11,14,1,0,1.00000,0.00000
YOR202W,5,11/30/11,14,24,0,1.00000,0.00000
YOR202W,5,11/30/11,15,1,0,1.00000,0.00000
YOR202W,5,11/30/11,15,24,0,1.00000,0.00000
YOR202W,5,11/30/11,16,1,0,1.00000,0.00000
YOR202W,5,11/30/11,16,2,1,0.00000,1.00000
YOR202W,5,11/30/11,16,3,1,0.00000,1.00000
YOR202W,5,11/30/11,16,4,0,1.00000,0.00000
YOR202W,5,11/30/11,16,5,0,1.00000,0.00000
YOR202W,5,11/30/11,16,6,0,1.00000,0.00000
YOR202W,5,11/30/11,16,7,0,1.00000,0.00000
YOR202W,5,11/30/11,16,8,0,1.00000,0.00000
YOR202W,5,11/30/11,16,9,1,0.00000,1.00000
YOR202W,5,11/30/11,16,11,0,1.00000,0.00000
YOR202W,5,11/30/11,16,12,0,1.00000,0.00000
YOR202W,5,11/30/11,16,13,1,0.00009,0.99991
YOR202W,5,11/30/11,16,14,0,1.00000,0.00000
YOR202W,5,11/30/11,16,16,0,1.00000,0.00000
YOR202W,5,11/30/11,16,17,0,1.00000,0.00000
YOR202W,5,11/30/11,16,18,1,0.00005,0.99995
YOR202W,5,11/30/11,16,19,0,1.00000,0.00000
YOR202W,5,11/30/11,16,20,0,1.00000,0.00000
YOR202W,5,11/30/11,16,21,0,0.99990,0.00010
YOR202W,5,11/30/11,16,22,1,0.00000,1.00000
YOR202W,5,11/30/11,16,23,1,0.00000,1.00000
YOR202W,5,11/30/11,16,24,1,0.00000,1.00000
YOR202W,6,11/30/11,1,1,0,1.00000,0.00000
YOR202W,6,11/30/11,1,2,0,1.00000,0.00000
YOR202W,6,11/30/11,1,3,1,0.00000,1.00000
YOR202W,6,11/30/11,1,4,0,1.00000,0.00000
YOR202W,6,11/30/11,1,5,0,1.00000,0.00000
YOR202W,6,11/30/11,1,6,0,1.00000,0.00000
YOR202W,6,11/30/11,1,7,0,1.00000,0.00000
YOR202W,6,11/30/11,1,8,0,1.00000,0.00000
YOR202W,6,11/30/11,1,9,1,0.00000,1.00000
YOR202W,6,11/30/11,1,10,0,1.00000,0.00000
YOR202W,6,11/30/11,1,11,0,1.00000,0.00000
YOR202W,6,11/30/11,1,12,0,1.00000,0.00000
YOR202W,6,11/30/11,1,13,0,1.00000,0.00000
YOR202W,6,11/30/11,1,14,0,1.00000,0.00000
YOR202W,6,11/30/11,1,15,0,1.00000,0.00000
YOR202W,6,11/30/11,1,16,0,1.00000,0.00000
YOR202W,6,11/30/11,1,17,0,1.00000,0.00000
YOR202W,6,11/30/11,1,19,1,0.00000,1.00000
YOR202W,6,11/30/11,1,20,0,1.00000,0.00000
YOR202W,6,11/30/11,1,21,0,1.00000,0.00000
YOR202W,6,11/30/11,1,22,0,1.00000,0.00000
YOR202W,6,11/30/11,1,23,0,1.00000,0.00000
YOR202W,6,11/30/11,1,24,0,1.00000,0.00000
YOR202W,6,11/30/11,2,1,0,1.00000,0.00000
YOR202W,6,11/30/11,2,24,1,0.00000,1.00000
YOR202W,6,11/30/11,3,1,0,1.00000,0.00000
YOR202W,6,11/30/11,3,24,0,1.00000,0.00000
YOR202W,6,11/30/11,4,1,1,0.00000,1.00000
YOR202W,6,11/30/11,4,24,1,0.00000,1.00000
YOR202W,6,11/30/11,5,1,0,1.00000,0.00000
YOR202W,6,11/30/11,5,24,0,1.00000,0.00000
YOR202W,6,11/30/11,6,1,0,1.00000,0.00000
YOR202W,6,11/30/11,6,24,1,0.00000,1.00000
YOR202W,6,11/30/11,7,1,0,1.00000,0.00000
YOR202W,6,11/30/11,7,24,0,1.00000,0.00000
YOR202W,6,11/30/11,8,1,1,0.00000,1.00000
YOR202W,6,11/30/11,8,24,1,0.00000,1.00000
YOR202W,6,11/30/11,9,1,0,1.00000,0.00000
YOR202W,6,11/30/11,9,24,0,1.00000,0.00000
YOR202W,6,11/30/11,10,1,1,0.00000,1.00000
YOR202W,6,11/30/11,10,24,1,0.00000,1.00000
YOR202W,6,11/30/11,11,1,0,1.00000,0.00000
YOR202W,6,11/30/11,11,24,0,1.00000,0.00000
YOR202W,6,11/30/11,12,1,0,1.00000,0.00000
YOR202W,6,11/30/11,12,24,1,0.00000,1.00000
YOR202W,6,11/30/11,13,1,0,1.00000,0.00000
YOR202W,6,11/30/11,13,24,0,1.00000,0.00000
YOR202W,6,11/30/11,14,1,1,0.00000,1.00000
YOR202W,6,11/30/11,14,24,1,0.00000,1.00000
YOR202W,6,11/30/11,15,1,0,1.00000,0.00000
YOR202W,6,11/30/11,15,24,0,1.00000,0.00000
YOR202W,6,11/30/11,16,1,0,1.00000,0.00000
YOR202W,6,11/30/11,16,2,1,0.00000,1.00000
YOR202W,6,11/30/11,16,3,0,1.00000,0.00000
YOR202W,6,11/30/11,16,4,0,1.00000,0.00000
YOR202W,6,11/30/11,16,5,0,1.00000,0.00000
YOR202W,6,11/30/11,16,6,0,1.00000,0.00000
YOR202W,6,11/30/11,16,7,0,1.00000,0.00000
YOR202W,6,11/30/11,16,8,1,0.00000,1.00000
YOR202W,6,11/30/11,16,9,0,1.00000,0.00000
YOR202W,6,11/30/11,16,10,0,1.00000,0.00000
YOR202W,6,11/30/11,16,11,0,1.00000,0.00000
YOR202W,6,11/30/11,16,12,0,1.00000,0.00000
YOR202W,6,11/30/11,16,13,1,0.00000,1.00000
YOR202W,6,11/30/11,16,14,0,1.00000,0.00000
YOR202W,6,11/30/11,16,15,1,0.00000,1.00000
YOR202W,6,11/30/11,16,16,0,1.00000,0.00000
YOR202W,6,11/30/11,16,17,0,1.00000,0.00000
YOR202W,6,11/30/11,16,18,1,0.00000,1.00000
YOR202W,6,11/30/11,16,19,0,1.00000,0.00000
YOR202W,6,11/30/11,16,20,1,0.00000,1.00000
YOR202W,6,11/30/11,16,21,0,1.00000,0.00000
YOR202W,6,11/30/11,16,22,1,0.00000,1.00000
YOR202W,6,11/30/11,16,23,0,1.00000,0.00000
YOR202W,6,11/30/11,16,24,1,0.00000,1.00000
YOR202W,7,11/30/11,1,1,0,1.00000,0.00000
YOR202W,7,11/30/11,1,2,0,1.00000,0.00000
YOR202W,7,11/30/11,1,3,0,1.00000,0.00000
YOR202W,7,11/30/11,1,4,1,0.00000,1.00000
YOR202W,7,11/30/11,1,5,0,1.00000,0.00000
YOR202W,7,11/30/11,1,6,0,1.00000,0.00000
YOR202W,7,11/30/11,1,7,0,1.00000,0.00000
YOR202W,7,11/30/11,1,8,0,1.00000,0.00000
YOR202W,7,11/30/11,1,9,0,1.00000,0.00000
YOR202W,7,11/30/11,1,10,0,1.00000,0.00000
YOR202W,7,11/30/11,1,11,0,1.00000,0.00000
YOR202W,7,11/30/11,1,12,0,1.00000,0.00000
YOR202W,7,11/30/11,1,13,0,1.00000,0.00000
YOR202W,7,11/30/11,1,14,0,1.00000,0.00000
YOR202W,7,11/30/11,1,15,0,1.00000,0.00000
YOR202W,7,11/30/11,1,16,0,1.00000,0.00000
YOR202W,7,11/30/11,1,17,0,1.00000,0.00000
YOR202W,7,11/30/11,1,18,0,1.00000,0.00000
YOR202W,7,11/30/11,1,19,0,1.00000,0.00000
YOR202W,7,11/30/11,1,21,0,1.00000,0.00000
YOR202W,7,11/30/11,1,22,0,1.00000,0.00000
YOR202W,7,11/30/11,1,23,1,0.00000,1.00000
YOR202W,7,11/30/11,1,24,0,1.00000,0.00000
YOR202W,7,11/30/11,2,1,0,1.00000,0.00000
YOR202W,7,11/30/11,2,24,1,0.00000,1.00000
YOR202W,7,11/30/11,3,1,0,1.00000,0.00000
YOR202W,7,11/30/11,4,1,1,0.00000,1.00000
YOR202W,7,11/30/11,4,24,1,0.00000,1.00000
YOR202W,7,11/30/11,5,1,0,1.00000,0.00000
YOR202W,7,11/30/11,5,24,0,1.00000,0.00000
YOR202W,7,11/30/11,6,1,0,1.00000,0.00000
YOR202W,7,11/30/11,6,24,1,0.00000,1.00000
YOR202W,7,11/30/11,7,1,0,1.00000,0.00000
YOR202W,7,11/30/11,7,24,0,1.00000,0.00000
YOR202W,7,11/30/11,8,1,0,1.00000,0.00000
YOR202W,7,11/30/11,8,24,0,1.00000,0.00000
YOR202W,7,11/30/11,9,1,1,0.00004,0.99996
YOR202W,7,11/30/11,9,24,0,1.00000,0.00000
YOR202W,7,11/30/11,10,1,0,1.00000,0.00000
YOR202W,7,11/30/11,10,24,1,0.00000,1.00000
YOR202W,7,11/30/11,11,1,0,1.00000,0.00000
YOR202W,7,11/30/11,11,24,0,1.00000,0.00000
YOR202W,7,11/30/11,12,1,0,1.00000,0.00000
YOR202W,7,11/30/11,12,24,1,0.00000,1.00000
YOR202W,7,11/30/11,13,1,0,1.00000,0.00000
YOR202W,7,11/30/11,13,24,0,1.00000,0.00000
YOR202W,7,11/30/11,14,1,0,1.00000,0.00000
YOR202W,7,11/30/11,14,24,1,0.00000,1.00000
YOR202W,7,11/30/11,15,1,0,1.00000,0.00000
YOR202W,7,11/30/11,15,24,0,1.00000,0.00000
YOR202W,7,11/30/11,16,1,0,1.00000,0.00000
YOR202W,7,11/30/11,16,2,0,1.00000,0.00000
YOR202W,7,11/30/11,16,3,0,1.00000,0.00000
YOR202W,7,11/30/11,16,4,0,0.99997,0.00003
YOR202W,7,11/30/11,16,5,0,1.00000,0.00000
YOR202W,7,11/30/11,16,6,0,1.00000,0.00000
YOR202W,7,11/30/11,16,7,0,1.00000,0.00000
YOR202W,7,11/30/11,16,8,1,0.00000,1.00000
YOR202W,7,11/30/11,16,9,0,1.00000,0.00000
YOR202W,7,11/30/11,16,10,0,1.00000,0.00000
YOR202W,7,11/30/11,16,11,0,1.00000,0.00000
YOR202W,7,11/30/11,16,12,1,0.00000,1.00000
YOR202W,7,11/30/11,16,13,1,0.00000,1.00000
YOR202W,7,11/30/11,16,14,1,0.00000,1.00000
YOR202W,7,11/30/11,16,15,0,1.00000,0.00000
YOR202W,7,11/30/11,16,16,0,1.00000,0.00000
YOR202W,7,11/30/11,16,17,0,1.00000,0.00000
YOR202W,7,11/30/11,16,18,0,0.99999,0.00001
YOR202W,7,11/30/11,16,19,0,1.00000,0.00000
YOR202W,7,11/30/11,16,20,0,1.00000,0.00000
YOR202W,7,11/30/11,16,21,0,1.00000,0.00000
YOR202W,7,11/30/11,16,22,1,0.00046,0.99954
YOR202W,7,11/30/11,16,23,0,1.00000,0.00000
YOR202W,7,11/30/11,16,24,1,0.00000,1.00000
YOR202W,8,11/30/11,1,1,0,1.00000,0.00000
YOR202W,8,11/30/11,1,2,0,1.00000,0.00000
YOR202W,8,11/30/11,1,3,0,1.00000,0.00000
YOR202W,8,11/30/11,1,4,0,1.00000,0.00000
YOR202W,8,11/30/11,1,5,0,1.00000,0.00000
YOR202W,8,11/30/11,1,6,0,1.00000,0.00000
YOR202W,8,11/30/11,1,7,0,1.00000,0.00000
YOR202W,8,11/30/11,1,8,0,1.00000,0.00000
YOR202W,8,11/30/11,1,9,0,1.00000,0.00000
YOR202W,8,11/30/11,1,10,1,0.00000,1.00000
YOR202W,8,11/30/11,1,11,0,1.00000,0.00000
YOR202W,8,11/30/11,1,12,0,1.00000,0.00000
YOR202W,8,11/30/11,1,13,0,1.00000,0.00000
YOR202W,8,11/30/11,1,14,0,1.00000,0.00000
YOR202W,8,11/30/11,1,15,0,1.00000,0.00000
YOR202W,8,11/30/11,1,16,0,1.00000,0.00000
YOR202W,8,11/30/11,1,17,0,1.00000,0.00000
YOR202W,8,11/30/11,1,18,0,1.00000,0.00000
YOR202W,8,11/30/11,1,19,0,1.00000,0.00000
YOR202W,8,11/30/11,1,20,0,1.00000,0.00000
YOR202W,8,11/30/11,1,21,1,0.00000,1.00000
YOR202W,8,11/30/11,1,22,0,1.00000,0.00000
YOR202W,8,11/30/11,1,23,0,1.00000,0.00000
YOR202W,8,11/30/11,1,24,0,1.00000,0.00000
YOR202W,8,11/30/11,2,1,0,1.00000,0.00000
YOR202W,8,11/30/11,2,24,1,0.00000,1.00000
YOR202W,8,11/30/11,3,1,0,1.00000,0.00000
YOR202W,8,11/30/11,3,24,1,0.00000,1.00000
YOR202W,8,11/30/11,4,1,0,1.00000,0.00000
YOR202W,8,11/30/11,4,24,1,0.00019,0.99981
YOR202W,8,11/30/11,5,1,0,1.00000,0.00000
YOR202W,8,11/30/11,5,24,0,1.00000,0.00000
YOR202W,8,11/30/11,6,1,0,1.00000,0.00000
YOR202W,8,11/30/11,6,24,0,1.00000,0.00000
YOR202W,8,11/30/11,7,1,0,1.00000,0.00000
YOR202W,8,11/30/11,7,24,1,0.01459,0.98541
YOR202W,8,11/30/11,8,1,0,1.00000,0.00000
YOR202W,8,11/30/11,8,24,1,0.00000,1.00000
YOR202W,8,11/30/11,9,1,0,1.00000,0.00000
YOR202W,8,11/30/11,9,24,0,1.00000,0.00000
YOR202W,8,11/30/11,10,1,1,0.00000,1.00000
YOR202W,8,11/30/11,10,24,0,1.00000,0.00000
YOR202W,8,11/30/11,11,1,0,1.00000,0.00000
YOR202W,8,11/30/11,11,24,1,0.00000,1.00000
YOR202W,8,11/30/11,12,1,0,1.00000,0.00000
YOR202W,8,11/30/11,13,1,0,1.00000,0.00000
YOR202W,8,11/30/11,13,24,0,1.00000,0.00000
YOR202W,8,11/30/11,14,1,0,1.00000,0.00000
YOR202W,8,11/30/11,15,1,0,1.00000,0.00000
YOR202W,8,11/30/11,15,24,0,1.00000,0.00000
YOR202W,8,11/30/11,16,1,0,1.00000,0.00000
YOR202W,8,11/30/11,16,2,1,0.00000,1.00000
YOR202W,8,11/30/11,16,3,0,1.00000,0.00000
YOR202W,8,11/30/11,16,4,0,1.00000,0.00000
YOR202W,8,11/30/11,16,5,0,1.00000,0.00000
YOR202W,8,11/30/11,16,6,1,0.00000,1.00000
YOR202W,8,11/30/11,16,7,0,1.00000,0.00000
YOR202W,8,11/30/11,16,8,0,1.00000,0.00000
YOR202W,8,11/30/11,16,9,0,1.00000,0.00000
YOR202W,8,11/30/11,16,10,0,1.00000,0.00000
YOR202W,8,11/30/11,16,11,0,1.00000,0.00000
YOR202W,8,11/30/11,16,12,1,0.00000,1.00000
YOR202W,8,11/30/11,16,13,0,1.00000,0.00000
YOR202W,8,11/30/11,16,14,0,1.00000,0.00000
YOR202W,8,11/30/11,16,15,0,1.00000,0.00000
YOR202W,8,11/30/11,16,16,0,1.00000,0.00000
YOR202W,8,11/30/11,16,17,0,1.00000,0.00000
YOR202W,8,11/30/11,16,18,0,1.00000,0.00000
YOR202W,8,11/30/11,16,19,0,1.00000,0.00000
YOR202W,8,11/30/11,16,20,1,0.00000,1.00000
YOR202W,8,11/30/11,16,21,0,1.00000,0.00000
YOR202W,8,11/30/11,16,22,0,1.00000,0.00000
YOR202W,8,11/30/11,16,23,0,1.00000,0.00000
YOR202W,9,12/09/11,1,1,0,1.00000,0.00000
YOR202W,9,12/09/11,1,2,0,1.00000,0.00000
YOR202W,9,12/09/11,1,3,0,1.00000,0.00000
YOR202W,9,12/09/11,1,4,0,1.00000,0.00000
YOR202W,9,12/09/11,1,5,0,1.00000,0.00000
YOR202W,9,12/09/11,1,6,0,1.00000,0.00000
YOR202W,9,12/09/11,1,7,0,1.00000,0.00000
YOR202W,9,12/09/11,1,8,0,1.00000,0.00000
YOR202W,9,12/09/11,1,9,0,1.00000,0.00000
YOR202W,9,12/09/11,1,10,1,0.00000,1.00000
YOR202W,9,12/09/11,1,11,0,1.00000,0.00000
YOR202W,9,12/09/11,1,12,0,1.00000,0.00000
YOR202W,9,12/09/11,1,13,0,1.00000,0.00000
YOR202W,9,12/09/11,1,14,0,1.00000,0.00000
YOR202W,9,12/09/11,1,15,0,1.00000,0.00000
YOR202W,9,12/09/11,1,16,1,0.00330,0.99670
YOR202W,9,12/09/11,1,17,0,1.00000,0.00000
YOR202W,9,12/09/11,1,18,0,1.00000,0.00000
YOR202W,9,12/09/11,1,19,0,1.00000,0.00000
YOR202W,9,12/09/11,1,20,0,1.00000,0.00000
YOR202W,9,12/09/11,1,21,0,1.00000,0.00000
YOR202W,9,12/09/11,1,22,1,0.00001,0.99999
YOR202W,9,12/09/11,1,23,0,1.00000,0.00000
YOR202W,9,12/09/11,1,24,1,0.00000,1.00000
YOR202W,9,12/09/11,2,24,0,1.00000,0.00000
YOR202W,9,12/09/11,3,1,0,1.00000,0.00000
YOR202W,9,12/09/11,3,24,0,1.00000,0.00000
YOR202W,9,12/09/11,4,1,0,1.00000,0.00000
YOR202W,9,12/09/11,4,24,0,1.00000,0.00000
YOR202W,9,12/09/11,5,1,0,1.00000,0.00000
YOR202W,9,12/09/11,5,24,0,1.00000,0.00000
YOR202W,9,12/09/11,6,24,0,1.00000,0.00000
YOR202W,9,12/09/11,7,1,0,1.00000,0.00000
YOR202W,9,12/09/11,7,24,1,0.00043,0.99957
YOR202W,9,12/09/11,8,1,0,1.00000,0.00000
YOR202W,9,12/09/11,8,24,0,1.00000,0.00000
YOR202W,9,12/09/11,9,1,0,1.00000,0.00000
YOR202W,9,12/09/11,9,24,0,1.00000,0.00000
YOR202W,9,12/09/11,10,1,0,1.00000,0.00000
YOR202W,9,12/09/11,10,24,0,1.00000,0.00000
YOR202W,9,12/09/11,11,1,0,1.00000,0.00000
YOR202W,9,12/09/11,11,24,0,1.00000,0.00000
YOR202W,9,12/09/11,12,1,0,1.00000,0.00000
YOR202W,9,12/09/11,12,24,0,1.00000,0.00000
YOR202W,9,12/09/11,13,1,0,1.00000,0.00000
YOR202W,9,12/09/11,13,24,0,1.00000,0.00000
YOR202W,9,12/09/11,14,1,0,1.00000,0.00000
YOR202W,9,12/09/11,14,24,0,1.00000,0.00000
YOR202W,9,12/09/11,15,1,0,1.00000,0.00000
YOR202W,9,12/09/11,15,24,0,1.00000,0.00000
YOR202W,9,12/09/11,16,1,0,1.00000,0.00000
YOR202W,9,12/09/11,16,2,0,1.00000,0.00000
YOR202W,9,12/09/11,16,4,0,1.00000,0.00000
YOR202W,9,12/09/11,16,5,0,1.00000,0.00000
YOR202W,9,12/09/11,16,6,0,1.00000,0.00000
YOR202W,9,12/09/11,16,7,0,1.00000,0.00000
YOR202W,9,12/09/11,16,8,0,1.00000,0.00000
YOR202W,9,12/09/11,16,9,1,0.00000,1.00000
YOR202W,9,12/09/11,16,10,0,1.00000,0.00000
YOR202W,9,12/09/11,16,11,0,1.00000,0.00000
YOR202W,9,12/09/11,16,12,1,0.00803,0.99197
YOR202W,9,12/09/11,16,13,1,0.00002,0.99998
YOR202W,9,12/09/11,16,14,0,1.00000,0.00000
YOR202W,9,12/09/11,16,15,1,0.00000,1.00000
YOR202W,9,12/09/11,16,16,0,1.00000,0.00000
YOR202W,9,12/09/11,16,17,0,1.00000,0.00000
YOR202W,9,12/09/11,16,18,1,0.00000,1.00000
YOR202W,9,12/09/11,16,19,0,1.00000,0.00000
YOR202W,9,12/09/11,16,20,0,1.00000,0.00000
YOR202W,9,12/09/11,16,21,0,1.00000,0.00000
YOR202W,9,12/09/11,16,22,0,1.00000,0.00000
YOR202W,9,12/09/11,16,23,0,1.00000,0.00000
YOR202W,9,12/09/11,16,24,0,1.00000,0.00000
YOR202W,TS1-37,12/01/11,1,1,0,1.00000,0.00000
YOR202W,TS1-37,12/01/11,1,2,0,1.00000,0.00000
YOR202W,TS1-37,12/01/11,1,3,0,1.00000,0.00000
YOR202W,TS1-37,12/01/11,1,4,0,1.00000,0.00000
YOR202W,TS1-37,12/01/11,1,5,0,1.00000,0.00000
YOR202W,TS1-37,12/01/11,1,6,0,1.00000,0.00000
YOR202W,TS1-37,12/01/11,1,7,0,1.00000,0.00000
YOR202W,TS1-37,12/01/11,1,8,0,1.00000,0.00000
YOR202W,TS1-37,12/01/11,1,9,0,1.00000,0.00000
YOR202W,TS1-37,12/01/11,1,10,0,1.00000,0.00000
YOR202W,TS1-37,12/01/11,1,11,0,1.00000,0.00000
YOR202W,TS1-37,12/01/11,1,12,0,1.00000,0.00000
YOR202W,TS1-37,12/01/11,1,13,0,1.00000,0.00000
YOR202W,TS1-37,12/01/11,1,14,0,1.00000,0.00000
